uri,cid,author_did,author_handle,author_display_name,text,created_at,reply_count,repost_count,like_count,indexed_at,langs,is_2025,sentiment_agronegocio,contexto_agronegocio
at://did:plc:epbwftkjaudfazk4jwpe6xtp/app.bsky.feed.post/3lptrnxi62t2f,bafyreiekyruexc3znparue4qryg4no6wy7glomrrkrnwy67i4z3ayaqlue,did:plc:epbwftkjaudfazk4jwpe6xtp,stedilemst.bsky.social,João Pedro Stédile,"Esse modelo agroexportador do agronegócio que nem imposto paga, transformou o Brasil no fazendão de soja do mundo. E o povo continua sem terra, sem emprego, sem renda...
www.poder360.com.br/poder-agro/b...",2025-05-23T13:52:14.464Z,1,13,31,2025-05-23T13:52:18.449Z,['pt'],True,negativo,contexto_positivo
at://did:plc:2mbentqjf73bnclycwxgfyqa/app.bsky.feed.post/3lptrhgbqf22e,bafyreie7d5xiwpu5mstc2jp2pwzekoy22b3r57wfgy7dfinypmmhwb3vdi,did:plc:2mbentqjf73bnclycwxgfyqa,radiocamara.bsky.social,Rádio Câmara,PAINEL ELETRÔNICO I A comissão de Agricultura da Câmara instalou uma subcomissão especial dedicada à transição energética e ao papel do agronegócio na COP 30. A autora do pedido para instalar a subcomissão especial é a deputada Marussa Boldri (MDB-GO). cd.leg.br/aEJNbvOqRN,2025-05-23T13:48:35.101Z,0,0,0,2025-05-23T13:48:36.253Z,['pt'],True,positivo,contexto_positivo
at://did:plc:hnv3ztwcrsfujb6lxqgoyizu/app.bsky.feed.post/3lptqk7lekc2b,bafyreicdbdfbn3eosavhrad2r53j35oqjr3jd7urpz2pdllufrabujip64,did:plc:hnv3ztwcrsfujb6lxqgoyizu,jurnalista.bsky.social,Juliana Aguilera,"não precisa de investimento de fora, precisa ajustar os bilhões em combustíveis fósseis e agronegócio que esse governo desperdiça internamente.",2025-05-23T13:32:14.998Z,0,0,1,2025-05-23T13:32:16.649Z,['pt'],True,negativo,contexto_positivo
at://did:plc:suobviajzflbzubtr3ygxxzv/app.bsky.feed.post/3lpto7csiqk22,bafyreiejontsr2flfq5uputhtkb5g4w3s3bkjdryakiqbzzzoqyqcinkvi,did:plc:suobviajzflbzubtr3ygxxzv,pepinomolhadinho.bsky.social,pintassilgo divorciado  🇧🇷🇵🇸,"até CALOTE o agroNEGÓCIO deu no banco do brasil.
continua deitando pra latifundiário, @lulaoficialbluesky.bsky.social , foram eles que te elegeram né??? nem foram eles tb que planejaram te matar....

pelo amor de deus, fica difícil saber se é estupidez ou maldade continuar deitando pro agroNEGÓCIO.",2025-05-23T12:50:21.791Z,0,0,2,2025-05-23T12:47:11.051Z,['en'],True,negativo,contexto_positivo
at://did:plc:z6yab4gejsy3wq4b5lgzzoof/app.bsky.feed.post/3lpsnt5q4yk2v,bafyreif7husc27o77zjnxl4os724asilm44o75w4i72kkfh4fl2qkjwiru,did:plc:z6yab4gejsy3wq4b5lgzzoof,rv3en5.bsky.social,🍉Rubens Menezes,"As inimigas disseram que eu não tinha o que era necessário, mas o meu agronegócio está prosperando.",2025-05-23T03:10:54.072Z,0,0,6,2025-05-23T03:11:05.566Z,['en'],True,positivo,contexto_positivo
at://did:plc:e3rp4qwrkgs4yxha5j2e563o/app.bsky.feed.post/3lpsk4uauuk2h,bafyreibqmhgwrlp3zqui67ayfyphp7giqp2btwpjn7i5rizxyuvmmwgcwq,did:plc:e3rp4qwrkgs4yxha5j2e563o,rreboucas.bsky.social,Ramiro C R Rebouças,"Não vejo ninguém da ""esquerda"" ponderando os riscos de sancionarem BB e CEF pelo fato do sujeito ser correntista.  Impacta no agronegócio, na agricultura familiar...",2025-05-23T02:04:44.722Z,0,0,0,2025-05-23T02:04:45.745Z,['pt'],True,negativo,contexto_positivo
at://did:plc:f3wys76pwospxs7ooc7khbys/app.bsky.feed.post/3lpsh2474f22b,bafyreia66ezf63ism7dnl6zwn7o3lp2x3zlhia4puix6fkmnupuai53qia,did:plc:f3wys76pwospxs7ooc7khbys,rainha.bsky.social,Senhorita Belo dos Degenerados do site,O agronegócio que me perdoe,2025-05-23T01:09:31.164Z,0,0,1,2025-05-23T01:09:32.751Z,['pt'],True,negativo,contexto_positivo
at://did:plc:c753baznz5n2ukgrh6i4eri5/app.bsky.feed.post/3lpsfmklnks27,bafyreif54vfbxytfxxkyo7tetirxqhxhkiaezawxmmyyfhwfe54xp5dq6m,did:plc:c753baznz5n2ukgrh6i4eri5,cartacampinas.com.br,CartaCampinas 🚩,Senado aprova fim do licenciamento ambiental para o agronegócio cartacampinas.com.br/2025/05/sena...,2025-05-23T00:44:02.751Z,1,3,1,2025-05-23T00:44:03.645Z,['pt'],True,negativo,critica_explicita
at://did:plc:ydhhyuw7fl3tfnzlo65xvndq/app.bsky.feed.post/3lps6qdocls2z,bafyreia2aaaa3dymdzwknrb2wixs4emozcmuop27n7vbauofqxjlv2dooy,did:plc:ydhhyuw7fl3tfnzlo65xvndq,conj-politica24.bsky.social,Conjuntura Política Insights,"🚨 ATENÇÃO: Senador Cleitinho (Republicanos-MG) votou A FAVOR do PL da Devastação

Projeto prevê:

- Obras empresariais sem licença ambiental;

- Exploração do agronegócio em terras indígenas e quilombolas;

- Aumento de mais tragédias ambientais como Mariana e Brumadinho.",2025-05-22T22:40:53.524Z,0,1,0,2025-05-22T22:40:54.349Z,['pt'],True,negativo,contexto_neutro
at://did:plc:vjnymn6wp3dwxvxqzbib5mml/app.bsky.feed.post/3lps5wzalos2g,bafyreic2fx6r4mgotcpguekyrkilifnrnvo7yfe7qybcnugwdijf4qpz24,did:plc:vjnymn6wp3dwxvxqzbib5mml,cookiejp.bsky.social,cookiɘ 𝖌𝖗𝖎𝖙𝖆,"e tem arrombado que fala que o brasil vive uma ""ditadura do judiciário""

o brasil vive e sempre viveu uma ditadura do agronegócio.",2025-05-22T22:26:43.728Z,0,0,0,2025-05-22T22:26:45.153Z,['pt'],True,negativo,contexto_positivo
at://did:plc:6okfkqs5whr275g4aahfnboz/app.bsky.feed.post/3lps4jebhph22,bafyreieiilzxiij3muidv2vwsy7njt7wyr566a323ozyb6o7dhx26p24de,did:plc:6okfkqs5whr275g4aahfnboz,apublica.org,Agência Pública,"AGROTÓXICOS | Em 2024, mostramos que no “Nortão” do Mato Grosso, em cidades dominadas pelo agronegócio, há exposição das pessoas aos agrotóxicos das lavouras. Lá multiplicavam-se casos de malformação de bebês, mortes de recém-nascidos e internações em UTI.",2025-05-22T22:01:11Z,0,8,29,2025-05-22T22:01:11.949Z,[],True,negativo,critica_explicita
at://did:plc:suxthwyej2lioqzwdg5ynjzk/app.bsky.feed.post/3lprzii5qys2k,bafyreiah6kcblo7m3r2zvmcnw37ahbg5gbwnlbasacimuqgg5dihtfmbkq,did:plc:suxthwyej2lioqzwdg5ynjzk,reporterbrasil.org.br,Repórter Brasil,"O PL retira a proteção de territórios indígenas e quilombolas ainda em processo de demarcação. Isso beneficia diretamente setores como o agronegócio e a mineração, que terão mais facilidade para avançar sobre esses territórios",2025-05-22T21:06:10.503Z,1,1,4,2025-05-22T21:07:44.930Z,['pt'],True,positivo,contexto_positivo
at://did:plc:qn6jf3frj4rksgm2slc3ade6/app.bsky.feed.post/3lprwjxssak2n,bafyreida2x5zi5b6yspwzcvqxbi2jeh2uot7imup7u3wnrsiq53gq6klxm,did:plc:qn6jf3frj4rksgm2slc3ade6,profplinio.bsky.social,,Agronegócio criminoso!,2025-05-22T20:14:09.827Z,0,0,0,2025-05-22T20:14:11.150Z,['pt'],True,negativo,contexto_positivo
at://did:plc:2lbilt6g2owh3wrjdmrmleso/app.bsky.feed.post/3lprpabr2vk2s,bafyreiaarodlwcxwd3xqlxd3hkoqqp6lwqar3xoxkfcv5evdlrktu5py2q,did:plc:2lbilt6g2owh3wrjdmrmleso,melloisaac.bsky.social,Isaac Mello,"⚠️ A capacidade da Amazônia de regular o clima está sob ameaça. ⚠️
 O garimpo e o agronegócio estão destruindo vastas áreas de floresta por lucro rápido.
 Assine para exigir que os líderes globais #RespeitemaAmazônia. act.gp/4bXBU2o",2025-05-22T18:03:28.518Z,0,0,0,2025-05-22T18:03:33.451Z,['pt'],True,negativo,critica_explicita
at://did:plc:c3zctclhmg3s3lk2cqm2unbl/app.bsky.feed.post/3lprm3tcvzs22,bafyreihjaliye7nidqcrdcgcblgtgcdyt4dxyiixus7qwwi5txwqabwzpa,did:plc:c3zctclhmg3s3lk2cqm2unbl,shayyyh.bsky.social,shayִֶָ𓂃 ࣪˖ ִֶָ🐇་༘࿐📖,"""Entre as possíveis aplicações do cânhamo estão a produção de papel, tecidos, fibras, materiais de construção civil sustentável, rações, cosméticos, alimentos, bioplásticos e biocombustíveis."" eu sou extremamente a favor de tudo isso desde de que não caia nas mãos do agronegócio",2025-05-22T17:07:17.931Z,0,0,2,2025-05-22T17:07:18.652Z,['pt'],True,positivo,contexto_positivo
at://did:plc:z7lkqlobtsv7jpm6l7xovomc/app.bsky.feed.post/3lprlquoo6k2d,bafyreien4u4x3xopxd6fp2auv62b3nhovhvmwz5clxbfm7e7zyczcjkcv4,did:plc:z7lkqlobtsv7jpm6l7xovomc,brasil247.bsky.social,Brasil 247,Cultivo de cannabis medicinal pelo agronegócio é destaque em congresso,2025-05-22T17:01:10.267Z,2,3,18,2025-05-22T17:01:15.452Z,['pt'],True,positivo,contexto_positivo
at://did:plc:doncjryh6pdreuuujbx3rh7r/app.bsky.feed.post/3lprg5zmxwk2o,bafyreicmp5hybf6abiogf23jwusutbuk3uhlkllzyzma2ggvhgfitsvbyq,did:plc:doncjryh6pdreuuujbx3rh7r,gazetadenovo.com.br,Gazeta de Novo,"Cultivo de cannabis medicinal pelo agronegócio é destaque em congresso
4º Congresso Brasileiro da Cannabis Medicinal vai até sábado em SP.",2025-05-22T15:21:09.210Z,0,0,1,2025-05-22T15:21:14.448Z,['en'],True,positivo,contexto_positivo
at://did:plc:wtx6b6lfacn3i3jtmqbdohuv/app.bsky.feed.post/3lprbzasg6c2x,bafyreicnmsrqyzp3n5ovujjmljgyrzzowgjr7lsclzddwqg565c2ye46qa,did:plc:wtx6b6lfacn3i3jtmqbdohuv,sigefredosouza.bsky.social,,"Lei de licenciamento ambiental: uma vitória pessoal do senador Alcolumbre. A medida favorece o agronegócio e a exploração de petróleo na Foz do Amazonas, região de interesse direto do senador. A ministra Marina Silva se opôs, mas ficou isolada, e Lula manteve silêncio.",2025-05-22T14:06:53.990Z,0,0,0,2025-05-22T14:06:55.545Z,['pt'],True,positivo,contexto_neutro
at://did:plc:seem7lvhp7r4n5prbkns27jv/app.bsky.feed.post/3lprb4su4222l,bafyreifttj5kzdd7mgv7ulg2hy3u5nrw42pkkgegx2eiookrzxx7v2xx7a,did:plc:seem7lvhp7r4n5prbkns27jv,paoladcs.bsky.social,Paola Costa,"A boiada passando no Senado com lobby do agronegócio e da construção civil, flexibilizando ainda mais a legislação ambiental.

Se preparem pro turbilhão de rodovias no meio de áreas de preservação, empreendimentos em territórios indígenas, unidades de conservação tomadas por soja e boi...",2025-05-22T13:50:59.840Z,7,49,219,2025-05-22T13:51:01.246Z,['pt'],True,negativo,contexto_positivo
at://did:plc:6ust74tcfundvikbd52pfdig/app.bsky.feed.post/3lpraqw3rm22y,bafyreihtywhhrq2mibp76wremkqouanv3uss6skebwnxdark2cbxsfji2m,did:plc:6ust74tcfundvikbd52pfdig,breakingnewsnozap.bsky.social,Breaking News no Zap (no BlueSky),"📦 A proposta é vista como vitória da bancada do agronegócio, que se uniu à partidos da base do governo e à oposição para acelerar a tramitação.

📍 Agora, o texto vai à Câmara dos Deputados, onde pode ser alterado ou aprovado como está antes de ir à sanção.",2025-05-22T13:44:20.571Z,0,0,0,2025-05-22T13:44:23.202Z,['pt'],True,positivo,contexto_positivo
at://did:plc:yizszhhkvj5lm7w45cjc5oua/app.bsky.feed.post/3lpr5gppfec2v,bafyreia3r3risrcavpn7q5cdj72oexcmg3br32vyo2xzlhfcl374zkxdcm,did:plc:yizszhhkvj5lm7w45cjc5oua,vmorim1111.bsky.social,Valeria Amorim ,"⚠️ ISSO É SERÍSSIMO ⚠️

Quando o braço político da burguesia ""brasileira"" derruba os obstáculos formais à expansão do Neoliberalismo aplicado ao AGRONEGÓCIO e à exploração do petróleo. F0da-se o meio ambiente e nossa saúde: o negócio é LUCRAR aqui e agora!

Links das matérias a seguir 👇",2025-05-22T12:44:57.109Z,1,2,3,2025-05-22T12:45:06.154Z,['pt'],True,negativo,contexto_neutro
at://did:plc:7m22dlc3gg3nbrjpualyzic4/app.bsky.feed.post/3lpr42cofmk2j,bafyreiacdh2o5nl2phzo6xlylmfhv634rwoixdy6iq63u2tyerz6wtzgru,did:plc:7m22dlc3gg3nbrjpualyzic4,brendataketa.bsky.social,brenda taketa,"A associação entre agronegócio, mercado financeiro e extrema direita precisa ser mais explorada politicamente nesse debate, pois se converteu numa coalizão para pilhar e vilipendiar direitos constitucionais (à vida, moradia e dignidade) quase sem nenhum tipo de freio na esfera governamental",2025-05-22T12:20:07.042Z,1,4,16,2025-05-22T12:20:07.169Z,['pt'],True,negativo,contexto_positivo
at://did:plc:lzjzqaqyrmllrd7cc7vh4h5o/app.bsky.feed.post/3lpqznniabs23,bafyreibfhvxcid4fe5nesx5jvf7jbnikw74lh6bufs3rurh44yd4aormy4,did:plc:lzjzqaqyrmllrd7cc7vh4h5o,mbpguedes.bsky.social,𝑴𝒂𝑮𝒖𝒆𝒅𝒆𝒔✮,"‘Crime ambiental’😡

PL 2.159/2021, defendido pelo agronegócio e criticado por ambientalistas e pelo Ministério do Meio Ambiente, segue para análise da Câmara dos Deputados
www.brasil247.com/regionais/br...",2025-05-22T11:37:14.698Z,1,0,0,2025-05-22T11:37:21.549Z,['en'],True,positivo,contexto_positivo
at://did:plc:ybztgnuls472xzmv3qjmhpxq/app.bsky.feed.post/3lpq6sslqs22c,bafyreickpjqagimisvstzjdfx2lexac7ehafc6iq7l4ccuuwiqzuxw7wgi,did:plc:ybztgnuls472xzmv3qjmhpxq,quimerafalante.bsky.social,Feira da fruta da Sister Hong - 红姐的水果市集,"Mas tipo, foda-se?
Parece que as mesmas pessoas que antes viviam repetindo o que a Conceição Tavares disse de que ninguém come PIB agora vivem de comemorar isso pois aparentemente é a única coisa que resta desse governo, algo que no fim só significa que o agronegócio tá ficando mais rico ainda.",2025-05-22T03:36:56.800Z,1,0,4,2025-05-22T03:36:59.147Z,['pt'],True,negativo,critica_explicita
at://did:plc:m6eobbvi7futhaxvfzr7d3lc/app.bsky.feed.post/3lpq4poxhzs2l,bafyreibrzmt4fqb4qay4jyjmlz6zkp7goasmnncr5dh6dry2gzz5bwu2xq,did:plc:m6eobbvi7futhaxvfzr7d3lc,agm71.bsky.social,Alessandra G. Marin  🕊,O Senado aprovou um PL que torna mais fácil obter licenças ambientais. O 'avanço' foi comemorado pelo agronegócio e criticado por parlamentares ligados às causas ambientais. (...) a nova lei abre brechas para catástrofes como a de Brumadinho (MG).,2025-05-22T02:59:24.844Z,0,0,0,2025-05-22T02:59:26.950Z,['en'],True,positivo,contexto_positivo
at://did:plc:euceh47olrgwb4s2ohex5fxs/app.bsky.feed.post/3lppasjw25j2b,bafyreifflawsjzd5f33q4mimchyhbcjjp3dudsft3hjyclpqx2yn4kotea,did:plc:euceh47olrgwb4s2ohex5fxs,infoamazonia.org,InfoAmazonia,"Segundo o ISA, o PL 2.159/2021 retira a obrigatoriedade de licenciamento ambiental para projetos que impactem territórios em processo de regularização, abrindo caminho para obras de infraestrutura, mineração e agronegócio.",2025-05-21T18:39:55.079Z,0,2,8,2025-05-21T18:39:55.650Z,['pt'],True,positivo,contexto_positivo
at://did:plc:a5hvq5k3vvyh52tlpqijsxg2/app.bsky.feed.post/3lpordmug5k2p,bafyreifs6gr2pax5y63l7filllkxceh2fjcuc6e65nrd26j5rjqubjkpcm,did:plc:a5hvq5k3vvyh52tlpqijsxg2,metropoles.com,Metrópoles,"➡️ Como o Banco do Brasil perdeu a última corrida pelo lucro dos bancões

No primeiro trimestre de 2025, instituição financeira sofreu mais do que rivais com a alta da inadimplência do agronegócio

Leia: curt.link/AUZvD",2025-05-21T14:03:09.086Z,0,0,2,2025-05-21T14:04:33.548Z,['pt'],True,negativo,contexto_positivo
at://did:plc:dd3evgrm7q7yhnuvbkrqxjbz/app.bsky.feed.post/3lpom6ftrx22o,bafyreieyelole74624t6fgqsv7taq5se37szo4hd3epmtaulbvogzf5f6y,did:plc:dd3evgrm7q7yhnuvbkrqxjbz,andreptrindade.bsky.social,FREE PALESTINE !!,"Enquanto o nosso AGRO tenta transformar a Amazônia num deserto, afim de produzir alimentos para a China, ela está recuperando um deserto para produzir o próprio alimento. Dá pra imaginar como essa história acaba? O AGRONEGÓCIO É MORTE!!!",2025-05-21T12:30:45.253Z,1,0,2,2025-05-21T12:30:45.646Z,['pt'],True,negativo,critica_explicita
at://did:plc:tubfeeuz2gas5ikjpzbnwooy/app.bsky.feed.post/3lpokhs5prn2c,bafyreih62pyt5ezkgohwujt3jtrgk56wy6ewb5xcqur7zexjyftozq6d4e,did:plc:tubfeeuz2gas5ikjpzbnwooy,ttbrasil.bsky.social,Trending Topics Brasil no BSKY ,"Trending Topics Brasil:
1- #OPINIÃO (+1▲)
2- André Mafra (+1▲)
3- Corinthians (🔥)
4- Nota (+3▲)
5- Carol Tilkian (+3▲)
6- Amor Crônico (+3▲)
7- Agronegócio (+3▲)
8- Segurança (+2▲)
9- Rui Tavares (+1▲)
10- Portugal (↔)

✉️97|🙍‍35 |⏳60m
V0.21",2025-05-21T12:00:12+00:00,0,0,0,2025-05-21T12:00:13.549Z,[],True,positivo,contexto_positivo
at://did:plc:2qvx4i33mg2cx7aihzwc7vg6/app.bsky.feed.post/3lpojv2emhs2f,bafyreicbha3jslpbdjcmtbz3gdd4sgmzzvm6higt2cfbbzvnldcaiihn6u,did:plc:2qvx4i33mg2cx7aihzwc7vg6,beatrizdiniz.bsky.social,Beatriz Diniz,"Agronegócio e frente parlamentar da agropecuária mentem escancaradamente sobre o desmonte do licenciamento ambiental.
Não é burocracia: é SEGURANÇA pras pessoas e pro ambiente
Não é modernização do licenciamento: só melhora pra quem quer liberdade pra fazer o que quer, como quer.",2025-05-21T11:49:43.748Z,1,2,6,2025-05-21T11:49:44.346Z,['pt'],True,positivo,contexto_positivo
at://did:plc:2qvx4i33mg2cx7aihzwc7vg6/app.bsky.feed.post/3lpoimyludk2z,bafyreifd3hqybbefpx4verzmwvuxu4drj7ap3tlf2nutjhn7texpnshuf4,did:plc:2qvx4i33mg2cx7aihzwc7vg6,beatrizdiniz.bsky.social,Beatriz Diniz,"Agronegócio: regras atuais impedem mais de 5 mil obras de infraestrutura devido à burocracia - É SEGURANÇA

Frente Parlamentar da Agropecuária: texto ""não representa retrocesso ambiental, mas sim um avanço necessário"" - É RETROCESSO SIM, AVANÇO É SOBRE O DIREITO DA GENTE
g1.globo.com/politica/not...",2025-05-21T11:27:19.711Z,1,10,21,2025-05-21T11:27:23.047Z,['pt'],True,positivo,contexto_positivo
at://did:plc:hreyfrfvgyz4exie2ox4rapn/app.bsky.feed.post/3lpnoxi67pc2h,bafyreibdfhj27435bmu64buckelcen75bfos2znofwafwzdq2xom4ruury,did:plc:hreyfrfvgyz4exie2ox4rapn,sortimento.bsky.social,Sortimento Comunicação - sites sortimentos,"Veterinária alerta para os cuidados com a gripe aviária em Santa Catarina
A presença da influenza aviária no Rio Grande do Sul pode ter sérias implicações para a saúde pública, economia e agronegócio, por causar alta mortalidade em aves como galinhas, patos e perus
sortimento.com.br/gripe-aviari...",2025-05-21T03:47:54.298Z,0,2,2,2025-05-21T03:47:52.849Z,['pt'],True,negativo,contexto_positivo
at://did:plc:kmy3mkgugqzte2csn7n7n5sk/app.bsky.feed.post/3lpn2lkir4k2b,bafyreidno6lj3s3ybqtmwgr6uiyat52nfb33ng2lwn32qtxiu56xhrghnm,did:plc:kmy3mkgugqzte2csn7n7n5sk,capitalnews.bsky.social,Jornal Capital News,"▶️ Expoagro 2025 supera expectativas e movimenta agronegócio
Feira atrai público, negócios e cultura e já projeta edição histórica para 2026

#UltimasNoticias #CapitalNews

www.capitalnews.com.br/rural/expoag...",2025-05-20T21:43:19.251Z,0,0,0,2025-05-20T21:43:26.950Z,['pt'],True,positivo,contexto_positivo
at://did:plc:xrdnyirctcdovr4wkvcwmifm/app.bsky.feed.post/3lpn2gd2jas2i,bafyreiech6b4ll344gbutuccstuyms5eqpyvtz2rzruolzpeu3hgw7b4gy,did:plc:xrdnyirctcdovr4wkvcwmifm,majuca.bookstan.online,Maju (Sevika's Wife),"Põe uma plantinha em baixo até tu arrumar o chuveiro, sem barulho chato e sem desperdício (apesar do agronegócio estar usando o dobro da água que tentamos economizar)",2025-05-20T21:40:23.671Z,1,0,0,2025-05-20T21:40:25.247Z,['pt'],True,positivo,contexto_positivo
at://did:plc:6okfkqs5whr275g4aahfnboz/app.bsky.feed.post/3lpmydv6xg22z,bafyreietk3gzuegqklbiemh5pmyn4nwzh34an7eanqwke76jhjraxdey6a,did:plc:6okfkqs5whr275g4aahfnboz,apublica.org,Agência Pública,"O projeto, que foi aprovado na Câmara em 2021 e piorado no Senado, segundo ambientalistas, libera praticamente todo o agronegócio de passar pelo processo de licenciamento. O setor que mais consome água no Brasil poderá fazer sistemas de irrigação, por exemplo, sem passar por esse controle.",2025-05-20T21:03:00.897Z,1,7,27,2025-05-20T21:03:04.734Z,['pt'],True,positivo,contexto_positivo
at://did:plc:3i5na5e3pgnurp2wxchki3bd/app.bsky.feed.post/3lpmv3fmogl2m,bafyreif27x6zasecy6pu3xxmv4nqsu4jvpazue34ns5qrimlmemj3zshd4,did:plc:3i5na5e3pgnurp2wxchki3bd,paraibabusiness.bsky.social,,"BNB disponibiliza R$ 130 milhões para o agronegócio da Paraíba nos próximos meses
paraibabusiness.com.br/bnb-disponib...",2025-05-20T20:04:41Z,0,0,0,2025-05-20T20:04:48.649Z,['en-US'],True,positivo,contexto_positivo
at://did:plc:3khspn2n6w4xybk365y27344/app.bsky.feed.post/3lpmqjjcmjc2h,bafyreiehhbezk7wsnbhg73r2hm53dpnyn45uvrhtedrqcvw4m5nspskrba,did:plc:3khspn2n6w4xybk365y27344,luludussanto.bsky.social,Lulu,"Tem os palhaços, tem os palhaços patrocinados por empresas e agronegócio, e tem os palhaços que olharam a ficha e colocaram o nome completo ao invés do apelido de palhaço.

Dito isso eu escolheria o palhaço videoconferencing só pra ele aparecer na tela falando que aquilo tudo poderia ser um email",2025-05-20T18:43:13.471Z,0,0,2,2025-05-20T18:43:16.449Z,['pt'],True,negativo,contexto_positivo
at://did:plc:kduvql3anddb3hl5pfn2wjch/app.bsky.feed.post/3lpmqf5upbc2d,bafyreibhavvu5zra7vqyghlgtwdpzh3iroaqa33bkm3gsxup6wb4nodc7y,did:plc:kduvql3anddb3hl5pfn2wjch,gracieusabrito.bsky.social,Gracieusa Brito 🚩🇧🇷 🚩 ,"Bozonazifascistas falar em alimentos caros é dar munição pra militância da Esquerda...
Durante o governo bolsonarento alguém viu valdemar no supermercado ou não? 
Lula retirou os impostos da cesta básica, agora é cobrar queda dos preços do agronegócio, né Lula?",2025-05-20T18:40:47.248Z,1,0,0,2025-05-20T18:37:13.946Z,['pt'],True,negativo,contexto_positivo
at://did:plc:qmif54jhhma7h7hulg63gujz/app.bsky.feed.post/3lpmmwxkqv22e,bafyreid7fo5rneepojlvtlf4omp4ejxarf4jrlsfoim6py4foj36vjyrea,did:plc:qmif54jhhma7h7hulg63gujz,oosenhormiyagi.bsky.social,🚩OSenhorMiyagi 💢🚩,Lembrando que o Banco do Brasil está tendo uma grande inadimplência. Do agronegócio. Mesmo ganhando muitas isenções fiscais ainda assim não pagam as suas contas com o banco.😏,2025-05-20T17:39:09.661Z,0,0,3,2025-05-20T17:39:10.953Z,['en'],True,negativo,contexto_positivo
at://did:plc:mbyj6htwwlbh72rfj2azafgb/app.bsky.feed.post/3lpmk6wypqs25,bafyreib26b4z66n3mt2y6bf42qkcf2qwcxxkxlsah4dqngbktv4hykjtwy,did:plc:mbyj6htwwlbh72rfj2azafgb,bi0s-unicamp.bsky.social,BI0S - Brazilian Institute of Data Science,"🌾 Trilha Agro do BI0S: IA para decisões estratégicas no campo. De satélites a robótica, ciência aplicada para um agronegócio mais sustentável. Coordenação: Jurandir Zullo Jr. Saiba mais em bi0s.unicamp.br/2025/05/20/i...

#IA #Agro #CiênciaDados #Unicamp",2025-05-20T16:49:56.279Z,0,0,0,2025-05-20T16:50:03.148Z,['en'],True,positivo,contexto_positivo
